tissue,round_x,before_ncc,after_ncc,intensity,mean_rmse
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.76934593],[0.88543276],3.7385590650532254,1.6194872
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.77519318],[0.88249644],7.006497196509007,1.6252419
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.77846935],[0.88762196],5.456850251954307,1.624613
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.73054928],[0.87068172],6.8339298554664225,1.6644391
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.78720592],[0.88024002],6.124690612661879,1.6241779
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.72536485],[0.86036321],7.5740508953722845,1.6634516
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.75102114],[0.87258637],5.134550650611004,1.6417409
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.8754715],[0.91478508],2.220358432751984,1.4903793
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99847406],[0.99793294],1.0375595136212363,1.4007626
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.91938891],[0.95427025],2.588633339270999,1.5017053
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.9311466],[0.96188462],2.1733050480299485,1.4913582
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.92124742],[0.96437706],1.7520505954720755,1.527851
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.91687672],[0.96053193],1.7642436063779896,1.5126795
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.90920026],[0.95407628],1.3311508656852715,1.4959296
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.91171306],[0.95403951],2.05394885087195,1.4922692
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.91086453],[0.95276668],1.6979774701082417,1.4978986
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.90570231],[0.95195274],1.992503291439617,1.5068158
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.90316578],[0.95211712],1.5114049245450891,1.5162394
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.89191177],[0.94186317],2.726414112225988,1.5266262
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.89049929],[0.94029753],2.2435442543306285,1.5316871
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.88544794],[0.93641372],3.3197202372344425,1.5465721
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.88617163],[0.94021516],2.0729509709217195,1.543054
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.8800197],[0.93873988],2.070168623531428,1.5507635
GCA062TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA062TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.87955891],[0.93421656],3.552966145098331,1.5692246
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.92698986],[0.94633782],1.8513903815269526,1.3923497
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99967507],[0.99817941],1.0022618746572325,1.373589
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.88722795],[0.94846764],3.737699763947276,1.472799
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.86916888],[0.94298171],2.9228619459450766,1.4808427
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.88500803],[0.94233879],2.3547202395459856,1.4639093
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.84733973],[0.9262895],3.623819144851076,1.5091176
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.83216731],[0.89528662],14.49098996446376,1.5310496
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.8191393],[0.88617106],6.7196029560583375,1.5556369
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.85019208],[0.91394238],4.407371605494138,1.5272202
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.77424992],[0.85544271],7.584697183303114,1.6431565
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.7888224],[0.86910316],6.548148644115965,1.6179082
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.78891217],[0.87059662],8.486436828225248,1.6207875
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.75977675],[0.8560963],7.872282908244067,1.6578997
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.73874895],[0.85839593],8.017933566820748,1.6369337
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.73438121],[0.8504078],8.167434507576305,1.6531663
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.72153643],[0.8553801],6.545912733695944,1.6626151
GCA066ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA066ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.73077252],[0.86748866],4.786603163611352,1.6443136
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.94053562],[0.94325383],2.2159168602828045,1.408571
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99966568],[0.99753648],1.0383319204786572,1.4060317
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.71942698],[0.81973586],2.4735193487277307,1.4286971
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.78161393],[0.87185894],1.9021040417798385,1.4267994
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.81175159],[0.89070694],1.2310180389768945,1.4258617
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.81388375],[0.88842454],1.2746609995517284,1.4269639
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.8087825],[0.88942918],1.4686601649691007,1.4255978
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.80059338],[0.87889165],1.6990619932443716,1.4267652
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.79669616],[0.88773353],3.0736882439048,1.426831
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.77962896],[0.86358379],3.7527846806127076,1.4348398
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.77835474],[0.87442098],1.7100822436256995,1.4351044
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.7549572],[0.84049358],4.30462308243014,1.438486
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.77387468],[0.86163109],5.3609216592164115,1.440634
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.78399809],[0.88909843],2.91445437061979,1.4410403
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.76836627],[0.86762014],3.3540828233567552,1.4412782
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.79097611],[0.88805459],1.1767682071351868,1.4419217
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.75089114],[0.85613547],4.475910366135991,1.4449803
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.92725377],[0.95140175],1.4340892122741362,1.428551
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99999978],[0.99785991],1.0629135335488444,1.4197004
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.93766649],[0.97121564],2.1306589028102008,1.4399458
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.93842689],[0.97260019],1.6514406971574387,1.4445561
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.9472518],[0.97760674],1.366824529798579,1.4329792
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.94544392],[0.97718911],1.3610125426789066,1.4332511
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.93145608],[0.96911432],1.590876133097171,1.4396838
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.93676405],[0.97239984],2.0700629385985945,1.4393332
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.93770488],[0.97083478],1.6626763626011944,1.436104
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.93390481],[0.96968126],1.652841040703106,1.4364294
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.93779889],[0.96944876],1.5857506738824951,1.4298363
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.9320752],[0.9625716],1.8674246913699206,1.450569
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.92474925],[0.96496567],2.224055716630662,1.4471141
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.92198866],[0.95954683],1.861494199218698,1.4474381
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.92705167],[0.9622695],2.045266190677127,1.44078
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.92101538],[0.96184492],1.8999113271357138,1.451136
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.92078463],[0.95878818],1.973527558371684,1.4435393
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.9402944],[0.95893855],1.5401673782470293,1.4258851
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99970747],[0.9973174],1.0536920969067478,1.422442
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.92988569],[0.96530812],2.35878804518319,1.4313987
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.91764697],[0.9634405],2.4925506829381217,1.4416461
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.9300066],[0.9692364],1.9931294823726833,1.4403045
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.92195796],[0.9650555],1.7288270407030935,1.4424568
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.90576724],[0.95561617],2.1220666555099226,1.4483305
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.89035045],[0.94357065],5.772913847194958,1.4573286
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.88256096],[0.93766277],10.743367290160089,1.4559513
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.85170585],[0.93945771],3.6117831934776925,1.4661877
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.86370498],[0.94382726],2.5656723122252463,1.4600863
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.8396378],[0.91695329],3.936660452718626,1.4631171
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.83780738],[0.92728578],5.456565295226384,1.4676185
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.83610354],[0.91141509],6.699639750904456,1.4679741
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.83809076],[0.91496387],3.9530593171675497,1.4668308
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.82555174],[0.92102789],2.387063458094076,1.4591647
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.82095387],[0.91984802],2.8272723345912594,1.4640423
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.90026569],[0.93505468],1.906397076838138,1.4174242
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.9999998],[0.99804043],1.0063041683580098,1.3913832
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.76046589],[0.89425251],6.083563065434283,1.5790904
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.76899069],[0.88938683],7.554033840719098,1.5690815
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.78310491],[0.90763886],3.493738867350068,1.5474197
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.79077332],[0.90544107],3.439354191114598,1.5454391
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.78120713],[0.89344121],3.3325841153826743,1.5392772
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.76546557],[0.88718084],4.497998360487029,1.5560786
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.77022245],[0.89377961],3.7847246185850274,1.5465187
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.74719827],[0.87340027],4.800380106986371,1.562048
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.74905771],[0.8676625],5.45320385649328,1.5617524
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.73447984],[0.86527945],6.713797266621131,1.5696739
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.72976502],[0.84991327],7.394652083873585,1.5777131
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.73522944],[0.86002901],7.354110980339446,1.5813794
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.73664986],[0.8644892],6.373521533656286,1.5822012
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.70086318],[0.85598652],6.60613534672966,1.5876037
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.70677212],[0.85022575],4.918376194774624,1.5799371
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.908167],[0.92465806],2.2013276432604094,1.3855166
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[1.],[0.99813537],1.0452938022768983,1.3457454
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.89974775],[0.94187511],3.3156405301851084,1.5050963
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.9180863],[0.95831544],2.8184071467508174,1.482851
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.92481905],[0.96502507],1.784560650085088,1.4610598
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.91753553],[0.9596809],1.7881962388004473,1.4602859
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.90387923],[0.9508974],1.905316383605369,1.4665427
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.87637593],[0.93426915],2.6870042380532864,1.4931681
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.89011687],[0.94332417],2.5197791000031464,1.4881532
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.88903458],[0.93749567],2.402893977116646,1.4862044
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.8722671],[0.92062363],2.2061978263958104,1.4875343
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.85238546],[0.91381617],2.9184169500255996,1.5123687
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.8534276],[0.91739163],3.3529962445491357,1.5298603
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.83323876],[0.90075102],3.5753774432328083,1.5434283
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.83411274],[0.90395581],3.6917017893501347,1.5489028
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.79130374],[0.88635887],3.9446824459400998,1.6491323
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.78117798],[0.8748225],3.2243701738972708,1.6406778
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.94259759],[0.96046715],1.7086282162602742,1.4710704
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99989048],[0.99828871],1.056129976711537,1.4316953
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.89290421],[0.94768866],3.2335621056995594,1.5825771
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.89779614],[0.94405448],3.0484972054178856,1.5604311
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.93026303],[0.97104138],1.6777447473534606,1.533143
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.9131156],[0.96535634],1.9534401634918004,1.5581106
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.90659652],[0.95883998],1.9755353905270943,1.5449765
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.86612354],[0.94853255],2.5417244837799324,1.6194917
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.8713271],[0.94590816],2.7407437536658272,1.5938112
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.87070539],[0.94096289],3.1045454624751825,1.599302
