Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
15694,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999884366,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15701,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15708,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.996847041515821,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15711,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
15723,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2.80857630679735e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15726,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15728,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15739,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0308050155492376,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15762,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999736985124361,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15768,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4.18369763796952e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15780,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0035019908847534,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15789,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
15791,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.47703230132701e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15792,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.27564113523431e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15794,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.4176256240874403e-10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15795,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.555694362592918,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15798,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.7121225558768201e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15815,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0009935925266134,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15822,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15829,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15831,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.840285724307362e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15835,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.2510397502953797e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15848,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4.09789035775966e-10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15849,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0002240937914698,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15850,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15891,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
15915,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15922,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15925,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.835709234951671e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15945,False,False,False,False,False,False,False,False,False,False,False,True,False,True,4.8016787591462294e-11,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15955,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15958,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.991581205178e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15971,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15972,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
15976,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.252837402943289,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15978,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.33659198714128e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15987,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999997577500695,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15988,False,False,False,False,False,False,False,False,False,True,True,False,True,False,4.4999557745999e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15991,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0083550396590682,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16005,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
16015,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.994511363804283,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16033,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1.10937681757308e-10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16039,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.000495466732657,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16047,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7.6062640500013e-14,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
16049,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1.68627211805091e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16051,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.999999577950672,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16056,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0005868997893243,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16062,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16069,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
16075,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.82776617392766e-10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16080,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16083,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16090,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16096,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.287488795359055,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16098,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0111078838173311,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16101,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.941831521332712e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16102,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.53687379875133e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16109,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16112,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.31245483771307e-13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16118,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.350017505691409,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16119,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999256617344576,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16120,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.6612012604137e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16128,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0001395644351587,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16137,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.995309405030367,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16142,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16145,False,False,False,False,False,False,False,False,False,True,True,False,True,False,5.29209472129548e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16146,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.105064946038454,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16158,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16160,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0850682066827171,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16163,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16164,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.41171142881397e-15,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
16168,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999711134363236,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16172,False,False,False,False,False,False,False,False,False,True,True,False,False,False,5.41017158355972e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16177,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0008356653287144,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16178,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.9724900419997e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16179,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999998835436472,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16180,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.255444872822664,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16181,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.989299701627444,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16193,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1.77949905432526e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
16194,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.7481130210225e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16201,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16207,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16215,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
16226,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0759010529272734,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16227,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999682817501267,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16228,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999996379676,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16232,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3.18604556094356e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16234,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0054360081068726,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16235,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999336715277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16241,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999999998655704,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16247,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.855575409652648,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16249,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.54707906446609e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
16272,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.986805314324727,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16289,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999982390261361,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16295,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999994813421526,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16302,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.913505255289798,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16303,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999870765584247,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16305,False,False,False,True,False,True,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16313,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.753503933486222e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16329,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2.21988867636899e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16331,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16353,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16356,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0015463762077046,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16374,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16376,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.45256869102106e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16386,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
16393,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16397,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16406,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16409,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999997113929925,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16421,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
16424,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.984244377107402,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16429,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16431,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
16433,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.1301279436729e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16437,False,False,False,False,False,False,False,False,False,True,True,False,False,False,7.302254813853159e-11,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16439,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16440,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16443,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.51786037262209e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16446,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.260055212777911e-15,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
16448,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.70534365687826e-06,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
16450,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0022520389683076,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16457,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16462,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16474,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16478,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16480,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.175799152520777,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16497,False,False,False,False,False,False,False,False,False,True,True,False,False,False,5.45785326903467e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16499,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0001430572306239,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16502,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.770735137446831e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16514,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
16516,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16518,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0006070176034009,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16521,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16538,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2.26025578334073e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16546,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16559,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16563,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999998128801,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16568,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16574,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16583,False,False,False,False,False,False,False,False,False,True,True,False,False,False,6.23114802977363e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16585,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0002493263109388,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16587,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16588,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16589,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.73923593522238e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16602,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.689765163976266,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16608,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16610,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999237782,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16614,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.43952109182003e-15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16622,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2.1158858055047898e-11,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16630,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.45202397885351e-14,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16635,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16637,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0012094304206633,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16641,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16646,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.5607706053763298e-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16649,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2.99626401160268e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16653,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16655,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4.5096117704895803e-14,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16657,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999742559177,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16665,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16666,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.54007830584704e-08,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16671,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16672,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.16216450370616e-16,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16674,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999417465,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16680,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0121689453178772,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16685,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5.94088992184213e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16688,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16690,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999942457397,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16693,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16699,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.32498505869247e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16700,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.26427090822293e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16702,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.01583010430554e-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16704,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3.4847067321616105e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16705,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0004838259296091,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16710,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.225556078590831e-10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16711,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1.18166026249592e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16715,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16722,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999996352361082,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16724,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16730,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16732,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.14416916342934e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16733,False,False,False,False,False,False,False,False,False,True,True,False,False,False,5.58235790515941e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
