Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Mean_MUC2,Undefined,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
8732,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0141167315359693,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8733,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0001993588621878,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8734,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,3.571273903945e-06,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8735,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,8.14591083091637e-05,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8736,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,4.17294022288638e-06,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8737,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8738,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.48488295174151e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0001134342030523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8740,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.527114586121812,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8741,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.008505000925624,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8742,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8743,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,9.2520891640613e-07,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8744,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,9.99216704690723e-07,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8745,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1.84106669748977e-05,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8746,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.0026680731945042,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8747,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.245245809271938,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8748,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.995309974399143,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8749,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0006529622474358,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8751,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5.35992516061482e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.26338137098538e-05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8753,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,0.0028872453168241,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8754,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,5.62301864958508e-07,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8755,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0001751289406679,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0173135555421878,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8757,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8758,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0001934899502622,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8759,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6.5135742306335e-08,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8760,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2.15212550391322e-05,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8761,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.12906630446341e-06,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0004070711614739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8763,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3.07846560149993e-08,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
8764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0009993025921004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
